trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN13104F520288:2021-12-08T12:22:43Z,06:36:00,06:37:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13104F520288:2021-12-08T12:22:43Z,06:45:00,06:47:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13104F520288:2021-12-08T12:22:43Z,06:53:00,06:54:00,StopPoint:OCETrain TER-87415893,5,,0,0,
OCESN13104F520288:2021-12-08T12:22:43Z,06:59:00,07:00:00,StopPoint:OCETrain TER-87415885,6,,0,0,
OCESN13104F520288:2021-12-08T12:22:43Z,07:04:00,07:06:00,StopPoint:OCETrain TER-87381509,7,,0,0,
OCESN13104F520288:2021-12-08T12:22:43Z,07:48:00,07:48:00,StopPoint:OCETrain TER-87384008,8,,1,0,
OCESN13104F540566:2021-12-08T12:22:43Z,06:07:00,06:07:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13104F540566:2021-12-08T12:22:43Z,06:16:00,06:17:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13104F540566:2021-12-08T12:22:43Z,06:24:00,06:32:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13104F540566:2021-12-08T12:22:43Z,06:45:00,06:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13104F540566:2021-12-08T12:22:43Z,06:54:00,06:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13104F540566:2021-12-08T12:22:43Z,07:08:00,07:10:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13104F540566:2021-12-08T12:22:43Z,07:50:00,07:50:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13104F540643:2021-12-11T20:46:47Z,06:07:00,06:07:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13104F540643:2021-12-11T20:46:47Z,06:16:00,06:17:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13104F540643:2021-12-11T20:46:47Z,06:25:00,06:33:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13104F540643:2021-12-11T20:46:47Z,06:44:00,06:45:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13104F540643:2021-12-11T20:46:47Z,06:52:00,06:54:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13104F540643:2021-12-11T20:46:47Z,07:08:00,07:10:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13104F540643:2021-12-11T20:46:47Z,07:50:00,07:50:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13105F520135:2021-12-08T12:22:43Z,07:12:00,07:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13105F520135:2021-12-08T12:22:43Z,08:03:00,08:05:00,StopPoint:OCETrain TER-87415604,1,,0,0,
OCESN13105F520135:2021-12-08T12:22:43Z,08:12:00,08:13:00,StopPoint:OCETrain TER-87415620,2,,0,0,
OCESN13105F520135:2021-12-08T12:22:43Z,08:27:00,08:28:00,StopPoint:OCETrain TER-87415877,3,,0,0,
OCESN13105F520135:2021-12-08T12:22:43Z,08:36:00,08:37:00,StopPoint:OCETrain TER-87411207,4,,0,0,
OCESN13105F520135:2021-12-08T12:22:43Z,08:46:00,08:46:00,StopPoint:OCETrain TER-87411017,5,,1,0,
OCESN13107F514278:2021-12-08T12:22:43Z,08:12:00,08:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13107F514278:2021-12-08T12:22:43Z,08:50:00,08:52:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13107F514278:2021-12-08T12:22:43Z,09:03:00,09:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13107F514278:2021-12-08T12:22:43Z,09:12:00,09:13:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13107F514278:2021-12-08T12:22:43Z,09:27:00,09:28:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13107F514278:2021-12-08T12:22:43Z,09:36:00,09:37:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13107F514278:2021-12-08T12:22:43Z,09:46:00,09:46:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13107F540615:2021-12-08T12:22:43Z,08:14:00,08:14:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13107F540615:2021-12-08T12:22:43Z,08:47:00,08:49:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13107F540615:2021-12-08T12:22:43Z,09:03:00,09:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13107F540615:2021-12-08T12:22:43Z,09:14:00,09:15:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13107F540615:2021-12-08T12:22:43Z,09:24:00,09:25:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13107F540615:2021-12-08T12:22:43Z,09:33:00,09:34:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13107F540615:2021-12-08T12:22:43Z,09:46:00,09:46:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13107F540807:2021-12-11T20:46:47Z,08:14:00,08:14:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13107F540807:2021-12-11T20:46:47Z,08:47:00,08:49:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13107F540807:2021-12-11T20:46:47Z,09:03:00,09:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13107F540807:2021-12-11T20:46:47Z,09:14:00,09:15:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13107F540807:2021-12-11T20:46:47Z,09:24:00,09:25:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13107F540807:2021-12-11T20:46:47Z,09:33:00,09:34:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13107F540807:2021-12-11T20:46:47Z,09:44:00,09:44:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13108F520382:2021-12-08T12:22:43Z,07:13:00,07:13:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13108F520382:2021-12-08T12:22:43Z,07:22:00,07:23:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13108F520382:2021-12-08T12:22:43Z,07:31:00,07:32:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13108F520382:2021-12-08T12:22:43Z,07:46:00,07:47:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13108F520382:2021-12-08T12:22:43Z,07:55:00,07:57:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13108F520382:2021-12-08T12:22:43Z,08:48:00,08:48:00,StopPoint:OCETrain TER-87384008,5,,1,0,
OCESN13108F540625:2021-12-10T20:35:48Z,07:17:00,07:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13108F540625:2021-12-10T20:35:48Z,07:26:00,07:27:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13108F540625:2021-12-10T20:35:48Z,07:35:00,07:36:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13108F540625:2021-12-10T20:35:48Z,07:45:00,07:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13108F540625:2021-12-10T20:35:48Z,07:54:00,07:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13108F540625:2021-12-10T20:35:48Z,08:08:00,08:10:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13108F540625:2021-12-10T20:35:48Z,08:48:00,08:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13108F540649:2021-12-11T20:46:47Z,07:01:00,07:01:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13108F540649:2021-12-11T20:46:47Z,07:10:00,07:11:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13108F540649:2021-12-11T20:46:47Z,07:19:00,07:20:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13108F540649:2021-12-11T20:46:47Z,07:30:00,07:31:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13108F540649:2021-12-11T20:46:47Z,07:39:00,07:41:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13108F540649:2021-12-11T20:46:47Z,07:55:00,07:57:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13108F540649:2021-12-11T20:46:47Z,08:36:00,08:36:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13108F540666:2021-12-08T12:22:43Z,07:01:00,07:01:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13108F540666:2021-12-08T12:22:43Z,07:10:00,07:11:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13108F540666:2021-12-08T12:22:43Z,07:19:00,07:20:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13108F540666:2021-12-08T12:22:43Z,07:31:00,07:32:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13108F540666:2021-12-08T12:22:43Z,07:40:00,07:42:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13108F540666:2021-12-08T12:22:43Z,07:55:00,07:57:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13108F540666:2021-12-08T12:22:43Z,08:36:00,08:36:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13108F549224:2021-12-10T20:35:48Z,07:17:00,07:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13108F549224:2021-12-10T20:35:48Z,07:26:00,07:27:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13108F549224:2021-12-10T20:35:48Z,07:35:00,07:36:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13108F549224:2021-12-10T20:35:48Z,07:47:00,07:48:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13108F549224:2021-12-10T20:35:48Z,07:56:00,07:58:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13108F549224:2021-12-10T20:35:48Z,08:10:00,08:12:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13108F549224:2021-12-10T20:35:48Z,08:48:00,08:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13111F511521:2021-12-08T12:22:43Z,10:12:00,10:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13111F511521:2021-12-08T12:22:43Z,10:50:00,10:52:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,10:56:00,10:57:00,StopPoint:OCETrain TER-87415885,2,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,11:01:00,11:02:00,StopPoint:OCETrain TER-87415893,3,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,11:08:00,11:10:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,11:17:00,11:18:00,StopPoint:OCETrain TER-87415620,5,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,11:28:00,11:29:00,StopPoint:OCETrain TER-87415877,6,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,11:37:00,11:38:00,StopPoint:OCETrain TER-87411207,7,,0,0,
OCESN13111F511521:2021-12-08T12:22:43Z,11:48:00,11:48:00,StopPoint:OCETrain TER-87411017,8,,1,0,
OCESN13111F540458:2021-12-08T12:22:43Z,10:11:00,10:11:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13111F540458:2021-12-08T12:22:43Z,10:48:00,10:50:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13111F540458:2021-12-08T12:22:43Z,11:03:00,11:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13111F540458:2021-12-08T12:22:43Z,11:13:00,11:14:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13111F540458:2021-12-08T12:22:43Z,11:24:00,11:25:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13111F540458:2021-12-08T12:22:43Z,11:33:00,11:34:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13111F540458:2021-12-08T12:22:43Z,11:46:00,11:46:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13111F541253:2021-12-11T20:46:47Z,10:11:00,10:11:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13111F541253:2021-12-11T20:46:47Z,10:48:00,10:50:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13111F541253:2021-12-11T20:46:47Z,11:03:00,11:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13111F541253:2021-12-11T20:46:47Z,11:13:00,11:14:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13111F541253:2021-12-11T20:46:47Z,11:24:00,11:25:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13111F541253:2021-12-11T20:46:47Z,11:33:00,11:34:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13111F541253:2021-12-11T20:46:47Z,11:44:00,11:44:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13112F518785:2021-12-08T12:22:43Z,08:14:00,08:14:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13112F518785:2021-12-08T12:22:43Z,08:23:00,08:24:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,08:32:00,08:33:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,08:43:00,08:44:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,08:51:00,08:53:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,09:00:00,09:01:00,StopPoint:OCETrain TER-87415893,5,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,09:05:00,09:06:00,StopPoint:OCETrain TER-87415885,6,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,09:11:00,09:13:00,StopPoint:OCETrain TER-87381509,7,,0,0,
OCESN13112F518785:2021-12-08T12:22:43Z,09:48:00,09:48:00,StopPoint:OCETrain TER-87384008,8,,1,0,
OCESN13112F540551:2021-12-11T20:46:47Z,08:17:00,08:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13112F540551:2021-12-11T20:46:47Z,08:25:00,08:26:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13112F540551:2021-12-11T20:46:47Z,08:34:00,08:35:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13112F540551:2021-12-11T20:46:47Z,08:44:00,08:45:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13112F540551:2021-12-11T20:46:47Z,08:52:00,08:54:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13112F540551:2021-12-11T20:46:47Z,09:11:00,09:13:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13112F540551:2021-12-11T20:46:47Z,09:49:00,09:49:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13112F540589:2021-12-08T12:22:43Z,08:17:00,08:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13112F540589:2021-12-08T12:22:43Z,08:25:00,08:26:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13112F540589:2021-12-08T12:22:43Z,08:34:00,08:35:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13112F540589:2021-12-08T12:22:43Z,08:47:00,08:48:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13112F540589:2021-12-08T12:22:43Z,08:55:00,08:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13112F540589:2021-12-08T12:22:43Z,09:11:00,09:13:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13112F540589:2021-12-08T12:22:43Z,09:49:00,09:49:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13113F537633:2021-12-11T20:46:47Z,11:12:00,11:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13113F537633:2021-12-11T20:46:47Z,12:03:00,12:05:00,StopPoint:OCETrain TER-87415604,1,,0,0,
OCESN13113F537633:2021-12-11T20:46:47Z,12:12:00,12:13:00,StopPoint:OCETrain TER-87415620,2,,0,0,
OCESN13113F537633:2021-12-11T20:46:47Z,12:27:00,12:28:00,StopPoint:OCETrain TER-87415877,3,,0,0,
OCESN13113F537633:2021-12-11T20:46:47Z,12:36:00,12:37:00,StopPoint:OCETrain TER-87411207,4,,0,0,
OCESN13113F537633:2021-12-11T20:46:47Z,12:46:00,12:46:00,StopPoint:OCETrain TER-87411017,5,,1,0,
OCESN13114F519214:2021-12-08T12:22:43Z,09:13:00,09:13:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F519214:2021-12-08T12:22:43Z,09:22:00,09:23:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F519214:2021-12-08T12:22:43Z,09:31:00,09:32:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F519214:2021-12-08T12:22:43Z,09:46:00,09:47:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F519214:2021-12-08T12:22:43Z,09:54:00,09:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F519214:2021-12-08T12:22:43Z,10:09:00,10:11:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F519214:2021-12-08T12:22:43Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13114F540552:2021-12-08T12:22:43Z,09:17:00,09:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F540552:2021-12-08T12:22:43Z,09:26:00,09:27:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F540552:2021-12-08T12:22:43Z,09:35:00,09:36:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F540552:2021-12-08T12:22:43Z,09:45:00,09:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F540552:2021-12-08T12:22:43Z,09:54:00,09:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F540552:2021-12-08T12:22:43Z,10:09:00,10:11:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F540552:2021-12-08T12:22:43Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13114F540658:2021-12-08T12:22:43Z,09:15:00,09:15:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F540658:2021-12-08T12:22:43Z,09:23:00,09:24:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F540658:2021-12-08T12:22:43Z,09:32:00,09:33:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F540658:2021-12-08T12:22:43Z,09:45:00,09:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F540658:2021-12-08T12:22:43Z,09:53:00,09:55:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F540658:2021-12-08T12:22:43Z,10:08:00,10:10:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F540658:2021-12-08T12:22:43Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13114F540823:2021-12-11T20:46:47Z,09:17:00,09:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F540823:2021-12-11T20:46:47Z,09:26:00,09:27:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F540823:2021-12-11T20:46:47Z,09:34:00,09:35:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F540823:2021-12-11T20:46:47Z,09:45:00,09:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F540823:2021-12-11T20:46:47Z,09:53:00,09:55:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F540823:2021-12-11T20:46:47Z,10:08:00,10:10:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F540823:2021-12-11T20:46:47Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13114F549229:2021-12-08T12:22:43Z,09:04:00,09:04:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F549229:2021-12-08T12:22:43Z,09:23:00,09:24:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F549229:2021-12-08T12:22:43Z,09:32:00,09:33:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F549229:2021-12-08T12:22:43Z,09:45:00,09:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F549229:2021-12-08T12:22:43Z,09:54:00,09:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F549229:2021-12-08T12:22:43Z,10:09:00,10:11:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F549229:2021-12-08T12:22:43Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13114F568216:2021-12-08T12:22:43Z,09:04:00,09:04:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F568216:2021-12-08T12:22:43Z,09:23:00,09:24:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F568216:2021-12-08T12:22:43Z,09:32:00,09:33:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F568216:2021-12-08T12:22:43Z,09:45:00,09:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F568216:2021-12-08T12:22:43Z,09:54:00,09:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F568216:2021-12-08T12:22:43Z,10:09:00,10:11:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F568216:2021-12-08T12:22:43Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13114F568616:2021-12-08T12:22:43Z,09:17:00,09:17:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13114F568616:2021-12-08T12:22:43Z,09:26:00,09:27:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13114F568616:2021-12-08T12:22:43Z,09:35:00,09:36:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13114F568616:2021-12-08T12:22:43Z,09:45:00,09:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13114F568616:2021-12-08T12:22:43Z,09:54:00,09:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13114F568616:2021-12-08T12:22:43Z,10:09:00,10:11:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13114F568616:2021-12-08T12:22:43Z,10:48:00,10:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
OCESN13115F519890:2021-12-08T12:22:43Z,12:12:00,12:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13115F519890:2021-12-08T12:22:43Z,12:50:00,12:52:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,12:56:00,12:57:00,StopPoint:OCETrain TER-87415885,2,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,13:01:00,13:02:00,StopPoint:OCETrain TER-87415893,3,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,13:08:00,13:10:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,13:17:00,13:18:00,StopPoint:OCETrain TER-87415620,5,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,13:28:00,13:29:00,StopPoint:OCETrain TER-87415877,6,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,13:37:00,13:38:00,StopPoint:OCETrain TER-87411207,7,,0,0,
OCESN13115F519890:2021-12-08T12:22:43Z,13:48:00,13:48:00,StopPoint:OCETrain TER-87411017,8,,1,0,
OCESN13115F540605:2021-12-08T12:22:43Z,12:12:00,12:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13115F540605:2021-12-08T12:22:43Z,12:48:00,12:50:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13115F540605:2021-12-08T12:22:43Z,13:03:00,13:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13115F540605:2021-12-08T12:22:43Z,13:14:00,13:15:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13115F540605:2021-12-08T12:22:43Z,13:24:00,13:25:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13115F540605:2021-12-08T12:22:43Z,13:33:00,13:34:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13115F540605:2021-12-08T12:22:43Z,13:46:00,13:46:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13115F540694:2021-12-11T20:46:47Z,12:12:00,12:12:00,StopPoint:OCETrain TER-87384008,0,,0,1,
OCESN13115F540694:2021-12-11T20:46:47Z,12:48:00,12:50:00,StopPoint:OCETrain TER-87381509,1,,0,0,
OCESN13115F540694:2021-12-11T20:46:47Z,13:03:00,13:05:00,StopPoint:OCETrain TER-87415604,2,,0,0,
OCESN13115F540694:2021-12-11T20:46:47Z,13:14:00,13:15:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13115F540694:2021-12-11T20:46:47Z,13:24:00,13:25:00,StopPoint:OCETrain TER-87415877,4,,0,0,
OCESN13115F540694:2021-12-11T20:46:47Z,13:33:00,13:34:00,StopPoint:OCETrain TER-87411207,5,,0,0,
OCESN13115F540694:2021-12-11T20:46:47Z,13:44:00,13:44:00,StopPoint:OCETrain TER-87411017,6,,1,0,
OCESN13116F527109:2021-12-08T12:22:43Z,10:13:00,10:13:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13116F527109:2021-12-08T12:22:43Z,10:22:00,10:23:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,10:31:00,10:32:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,10:42:00,10:43:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,10:50:00,10:51:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,10:59:00,11:00:00,StopPoint:OCETrain TER-87415893,5,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,11:04:00,11:05:00,StopPoint:OCETrain TER-87415885,6,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,11:10:00,11:12:00,StopPoint:OCETrain TER-87381509,7,,0,0,
OCESN13116F527109:2021-12-08T12:22:43Z,11:48:00,11:48:00,StopPoint:OCETrain TER-87384008,8,,1,0,
OCESN13116F540747:2021-12-11T20:46:47Z,10:16:00,10:16:00,StopPoint:OCETrain TER-87411017,0,,0,1,
OCESN13116F540747:2021-12-11T20:46:47Z,10:26:00,10:27:00,StopPoint:OCETrain TER-87411207,1,,0,0,
OCESN13116F540747:2021-12-11T20:46:47Z,10:35:00,10:36:00,StopPoint:OCETrain TER-87415877,2,,0,0,
OCESN13116F540747:2021-12-11T20:46:47Z,10:45:00,10:46:00,StopPoint:OCETrain TER-87415620,3,,0,0,
OCESN13116F540747:2021-12-11T20:46:47Z,10:54:00,10:56:00,StopPoint:OCETrain TER-87415604,4,,0,0,
OCESN13116F540747:2021-12-11T20:46:47Z,11:08:00,11:10:00,StopPoint:OCETrain TER-87381509,5,,0,0,
OCESN13116F540747:2021-12-11T20:46:47Z,11:48:00,11:48:00,StopPoint:OCETrain TER-87384008,6,,1,0,
